AC2_472	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_474	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;Thioploca
AC2_475	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae;Longilinea
AC2_476	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Jiangella
AC2_477	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Phycisphaera
AC2_479	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales
AC2_480	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales
AC2_481	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula
AC2_482	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae
AC2_483	Bacteria;Cyanobacteria;Cyanobacteria;SubsectionI;Unassigned;Acaryochloris
AC2_484	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Nitratireductor
AC2_485	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Unassigned;Caldithrix
AC2_486	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatiferula;olefinivorans
AC2_488	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Phyllobacterium
AC2_489	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_491	Bacteria;TA06
AC2_494	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales
AC2_495	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
AC2_496	Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta
AC2_498	Bacteria;Chloroflexi;SAR202
AC2_499	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_500	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae
AC2_502	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium
AC2_503	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales
AC2_504	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_505	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales
AC2_506	Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales
AC2_507	Unknown
AC2_510	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula
AC2_511	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_512	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus
AC2_513	Unknown
AC2_514	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudospirillum
AC2_515	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_517	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Lutibacter
AC2_519	Unknown
AC2_520	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_524	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_526	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola
AC2_528	Bacteria;Gemmatimonadetes;Gemmatimonadetes
AC2_529	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces
AC2_531	Bacteria;Gemmatimonadetes;Gemmatimonadetes
AC2_534	Bacteria;Chloroflexi
AC2_535	Unknown
AC2_536	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira
AC2_538	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pelagibius
AC2_540	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Saprospiraceae;Haliscomenobacter
AC2_541	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae;Streptomyces
AC2_543	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
AC2_544	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_546	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
AC2_548	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
AC2_549	Bacteria;BRC1
AC2_550	Bacteria;Chloroflexi
AC2_551	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfatiferula;olefinivorans
AC2_552	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
AC2_553	Bacteria;WS3
AC2_554	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
AC2_555	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324
AC2_556	Bacteria;OD1
AC2_557	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_558	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_559	Bacteria;Chlorobi;Chlorobia;Chlorobiales
AC2_561	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
AC2_562	Unknown
AC2_564	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces
AC2_566	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_567	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_569	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_570	Bacteria;Gemmatimonadetes;Gemmatimonadetes
AC2_571	Bacteria;Actinobacteria;Actinobacteria
AC2_572	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Labrenzia
AC2_576	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
AC2_578	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium
AC2_579	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
AC2_580	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula
AC2_582	Unknown
AC2_583	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_584	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_587	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Unassigned;Alysiosphaera
AC2_589	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_590	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_591	Bacteria;Acidobacteria;Holophagae
AC2_592	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus
AC2_593	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter
AC2_594	Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales
AC2_596	Bacteria;WS3
AC2_597	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Geosporobacter
AC2_598	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_599	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_600	Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales;Iamiaceae;Iamia
AC2_601	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_602	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas
AC2_604	Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;Thiobacillus
AC2_606	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae
AC2_607	Bacteria;Proteobacteria;Alphaproteobacteria
AC2_611	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella
AC2_613	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_614	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula
AC2_615	Bacteria;Chloroflexi;Caldilineae;Caldilineales
AC2_616	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae
AC2_617	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
AC2_620	Bacteria;OD1
AC2_621	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_622	Bacteria;Chloroflexi;Caldilineae;Caldilineales
AC2_623	Bacteria;Actinobacteria;Actinobacteria;Solirubrobacterales;Conexibacteraceae;Conexibacter
AC2_624	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella
AC2_627	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces
AC2_628	Bacteria;Gemmatimonadetes;Gemmatimonadetes
AC2_629	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_630	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfocapsa
AC2_631	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
AC2_632	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_633	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_634	Unknown
AC2_635	Bacteria;Actinobacteria;Actinobacteria;Nitriliruptorales;Nitriliruptoraceae;Nitriliruptor
AC2_637	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
AC2_638	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Prosthecomicrobium
AC2_639	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
AC2_640	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_641	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_643	Unknown
AC2_645	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio
AC2_646	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Thalassobacillus
AC2_648	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus
AC2_649	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Cryomorphaceae;Owenweeksia
AC2_650	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Amaricoccus
AC2_651	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae
AC2_652	Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales
AC2_653	Bacteria;Chloroflexi;Caldilineae;Caldilineales
AC2_654	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_655	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_656	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pelagibius
AC2_657	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus
AC2_658	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus
AC2_659	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_661	Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales
AC2_662	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Adhaeribacter
AC2_663	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Subdivision3
AC2_665	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_666	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina
AC2_667	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus
AC2_668	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Pseudonocardia
AC2_669	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_670	Bacteria;Proteobacteria;Alphaproteobacteria
AC2_673	Unknown
AC2_675	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Luteolibacter
AC2_677	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;Protochlamydia
AC2_678	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Pirellula
AC2_679	Unknown
AC2_682	Bacteria;WS3
AC2_683	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
AC2_685	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_686	Bacteria;Acidobacteria;Holophagae
AC2_687	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Haloferula;sargassicola
AC2_688	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Enhygromyxa
AC2_690	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_691	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pelagibius
AC2_692	Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae;Thiobacillus
AC2_694	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Unassigned;Caldithrix
AC2_695	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_696	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Halorhodospira
AC2_697	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Flexibacter
AC2_698	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Rhodopirellula
AC2_701	Bacteria;OD1
AC2_702	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium
AC2_703	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae
AC2_704	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces
AC2_705	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_706	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
AC2_707	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae
AC2_708	Bacteria;Firmicutes;Clostridia;Halanaerobiales;Halanaerobiaceae;Halocella
AC2_710	Bacteria;Chloroflexi;Caldilineae;Caldilineales
AC2_711	Bacteria;Acidobacteria;Holophagae
AC2_712	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae
AC2_713	Unknown
AC2_715	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_718	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales
AC2_719	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_720	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae
AC2_721	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_722	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
AC2_723	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae
AC2_724	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_729	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_732	Unknown
AC2_733	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella
AC2_734	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Endobugula
AC2_735	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pelagibius
AC2_737	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Pelagibius
AC2_738	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Subdivision3
AC2_741	Bacteria;WS3
AC2_745	Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales
AC2_746	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_750	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Unassigned;Caldithrix
AC2_752	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Sediminibacter
AC2_753	Bacteria;Chloroflexi
AC2_754	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_756	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_757	Bacteria;Gemmatimonadetes;Gemmatimonadetes
AC2_758	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Caminicella
AC2_759	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae
AC2_760	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_761	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Mycobacteriaceae;Mycobacterium
AC2_762	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geobacter
AC2_763	Bacteria;Acidobacteria;Holophagae
AC2_764	Unknown
AC2_765	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thioclava
AC2_768	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae
AC2_769	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_770	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_771	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geothermobacter
AC2_772	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flammeovirgaceae;Marinoscillum
AC2_774	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula
AC2_775	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Flammeovirgaceae;Reichenbachiella
AC2_776	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae
AC2_777	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Simkaniaceae;Rhabdochlamydia
AC2_780	Bacteria;Chloroflexi
AC2_781	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_782	Unknown
AC2_785	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
AC2_786	Bacteria;Chloroflexi;Caldilineae;Caldilineales
AC2_787	Bacteria;Spirochaetes;Spirochaetes;Spirochaetales;Spirochaetaceae;Spirochaeta
AC2_789	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Sinobacteraceae
AC2_790	Bacteria;OP3
AC2_792	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
AC2_793	Bacteria;Acidobacteria;Acidobacteria_Gp22;Unassigned;Unassigned;Gp22
AC2_796	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae
AC2_797	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_800	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
AC2_802	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales
AC2_804	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus
AC2_805	Bacteria;Proteobacteria;Gammaproteobacteria
AC2_806	Bacteria;Acidobacteria;Holophagae
AC2_809	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae;Actinotalea
AC2_810	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae
AC2_811	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
AC2_812	Bacteria;Acidobacteria;Holophagae
AC2_813	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae
AC2_814	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_816	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_817	Bacteria;Gemmatimonadetes;Gemmatimonadetes
AC2_819	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_820	Bacteria;Gemmatimonadetes;Gemmatimonadetes
AC2_823	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_824	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_825	Unknown
AC2_826	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae
AC2_829	Bacteria;TM6
AC2_830	Bacteria;Actinobacteria;Actinobacteria;Acidimicrobiales
AC2_835	Bacteria;Deferribacteres;Deferribacteres;Deferribacterales;Unassigned;Caldithrix
AC2_836	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_840	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae
AC2_842	Bacteria
AC2_843	Bacteria;Planctomycetes;Phycisphaerae
AC2_845	Bacteria;Chloroflexi
AC2_846	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseivivax
AC2_847	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae;Nitrospira
AC2_849	Bacteria;Chloroflexi;Caldilineae;Caldilineales
AC2_850	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus
AC2_852	Bacteria
AC2_853	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium
AC2_855	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_857	Bacteria;Chloroflexi;Caldilineae;Caldilineales
AC2_858	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_859	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_860	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;Protochlamydia
AC2_863	Bacteria;Proteobacteria;Gammaproteobacteria;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus
AC2_864	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Nitrospinaceae;Nitrospinaceae;Entotheonella
AC2_865	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolinaceae
AC2_866	Bacteria;Acidobacteria;Holophagae
AC2_867	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Kangiella
AC2_868	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Unassigned;Caedibacter
AC2_869	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Cerasicoccus
AC2_870	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
AC2_871	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae
AC2_873	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Cytophagaceae;Pontibacter
AC2_874	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae;Pelagicoccus
AC2_876	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae;Gracilimonas
AC2_877	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Muricauda
AC2_878	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Parachlamydiaceae;Neochlamydia
AC2_880	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae;Chloroacidobacterium
AC2_882	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;psychrotolerans
AC2_883	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalispira
AC2_885	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Granulosicoccus
AC2_886	Bacteria;Proteobacteria;Alphaproteobacteria
AC2_887	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula
AC2_888	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium
AC2_890	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Acetivibrio
AC2_891	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_892	Bacteria;Gemmatimonadetes;Gemmatimonadetes
AC2_893	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Blastopirellula
AC2_894	Bacteria;Acidobacteria;Acidobacteria_Gp26;Unassigned;Unassigned;Gp26
AC2_896	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_897	Bacteria;Chloroflexi;Caldilineae;Caldilineales
AC2_898	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Chitinophagaceae
AC2_899	Bacteria;Bacteroidetes;Flavobacteria;Flavobacteriales;Flavobacteriaceae;Muricauda
AC2_902	Unknown
AC2_903	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae;Idiomarina
AC2_904	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces
AC2_907	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;Nannocystis
AC2_908	Bacteria;Acidobacteria
AC2_909	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_910	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Unassigned;Alysiosphaera
AC2_911	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillospira
AC2_912	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Waddliaceae;Waddlia
AC2_913	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium
AC2_914	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae
AC2_916	Unknown
AC2_919	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Simkaniaceae;Fritschea
AC2_920	Bacteria;Bacteroidetes;Sphingobacteria;Sphingobacteriales;Saprospiraceae
AC2_922	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Silanimonas
AC2_923	Bacteria;Proteobacteria;Deltaproteobacteria
AC2_924	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Ahrensia
AC2_925	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae;Geothermobacter
AC2_926	Unknown
AC2_928	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales;Acidobacteriaceae
AC2_929	Bacteria;Acidobacteria;Holophagae
AC2_930	Bacteria;Chlamydiae;Chlamydiae;Chlamydiales;Criblamydiaceae;Criblamydia
AC2_932	Bacteria;Proteobacteria;Gammaproteobacteria;Unassigned;Unassigned;Thiohalophilus
